"rowname"	"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"
"Ksr2"	5.01793747665075	5.47973248479878	1.63075541499378	3.3602417839095	0.00077874288031464	0.00536479419226547
"Plcb4"	193.159940607164	5.45966369422435	0.431701553544518	12.6468474560663	1.16454603064109e-36	3.51193810097621e-34
"Ceacam18"	34.312935933223	5.45911876893749	1.12408041219814	4.85651979137522	1.19466845720863e-06	1.84083584902732e-05
"BC039771"	7.94136507323891	5.43661317753106	1.62513205885321	3.34533624385421	0.000821828728854132	0.00563011735107905
"Hunk"	14.0586384190581	5.43661302079286	1.69786296639276	3.20203286625855	0.00136461427682549	0.00862957192581586
"Enpp1"	18.3703116637623	5.39840738524282	1.55432632137141	3.4731493065624	0.000514389112077405	0.00375528129106869
"Sept3"	5.38247252974867	5.39840737655536	1.88437880118852	2.86482068952933	0.00417245433487308	0.021748274323252
"Etv1"	19.5902908373912	5.39840699667481	1.94544966318734	2.77488906489119	0.00552205402591291	0.0273456408649179
"Samd14"	55.7219596766772	5.39840611404621	1.65477643120413	3.26231750238185	0.00110505299363286	0.00722538410925341
"Vangl2"	55.0454931249617	5.3961149987695	1.23554660440964	4.36739090173604	1.25739568381447e-05	0.000148052079838457
"Mgl2"	1062.79754397065	5.34874956866697	1.00848139423697	5.3037662362764	1.13437560005424e-07	2.17696990155865e-06
"Abca8a"	15.0091090765311	5.3435044355886	1.55236208577469	3.44217659304786	0.000577053407745546	0.00413335831616865
"Msi1"	74.3694080047519	5.34350042006124	1.34123977790958	3.98400085359046	6.77646287341863e-05	0.000657992304151216
"Basp1"	155.918529550378	5.3252017112112	1.17589517901988	4.52863640078006	5.93655532435279e-06	7.708653605269e-05
"Gstm6"	6.70280211631038	5.32381935925793	1.53803803110698	3.46143544670752	0.000537302960735778	0.00390158518466467
"Siglecg"	63.8647474091717	5.32306562101959	1.09591153132473	4.85720376952791	1.1905505825691e-06	1.83640563242417e-05
"Fsd2"	7.0750188819079	5.28181318599899	1.58230690877833	3.33804596105632	0.000843697924750774	0.00574266431784532
"Shroom3"	41.8755375216546	5.27764956085267	0.667337480165398	7.90851663171177	2.60473850838706e-15	1.50352425540764e-13
"Gm4961"	38.0137933144465	5.27698443573214	0.537949196450014	9.80944756597006	1.02528310589464e-22	1.22182326256493e-20
"Nav2"	206.868856883072	5.26418695606263	0.498389246575411	10.5624007585126	4.4512931053411e-26	6.71191410383933e-24
"Wdr52"	54.8006326834333	5.26233043331315	0.812064337310405	6.48018905834756	9.16077579306443e-11	3.16282205360077e-09
"Plcl1"	12.9277701227273	5.26116023014558	1.49390902989282	3.52174069830949	0.000428723269034969	0.00322568418866076
"Rusc2"	173.851552515863	5.23230484164856	1.14875038590626	4.55477961604406	5.24405275651749e-06	6.91887210563026e-05
"Antxrl"	30.9359167172622	5.20576982049942	1.3725256202004	3.79283981579837	0.000148934235195131	0.001296113777078
"Cx3cl1"	5.3676874904576	5.20576380338245	1.61729472587685	3.21880960847136	0.00128723922954769	0.00820955291110323
"Serpina1e"	8.04143675421809	5.20576340789972	1.85994304944988	2.79888322894588	0.0051279678219492	0.0257096331807573
"Tlr8"	13.1176926974832	5.20576262095419	1.65859270361293	3.13866243931643	0.00169720837041766	0.0102575247810477
"Pltp"	14.4292271679209	5.20576244564325	1.59138849601102	3.27120779036171	0.00107089194295618	0.00702066115397673
"Slc8a1"	17.2993400211238	5.20576228944484	1.56380259295036	3.32891268559887	0.000871857325782367	0.00591525973511756
"Mafb"	76.8312853722623	5.20576029934339	1.36660262841105	3.8092713939795	0.000139376905813529	0.0012259360340515
"Dlec1"	57.877458416263	5.16511305207219	0.516905747148373	9.99236917091114	1.64599843729415e-23	2.06126431422845e-21
"Stat4"	153.091907198114	5.15557709282105	0.319241867745899	16.1494390733381	1.14599048879642e-58	9.96135379584984e-56
"Adamts1"	11.7067335953144	5.13705114680684	1.73072021026945	2.96815806294137	0.00299590226930068	0.0164880625078049
"Pik3c2g"	36.5556116363242	5.13704944507857	1.45330173520815	3.53474390116436	0.000408170546445516	0.00308992631394743
"Ednra"	51.1385981451728	5.12697912097557	1.24496232763588	4.11818013056785	3.81876157991162e-05	0.000395443867318529
"Treml4"	36.7784437728986	5.12515583922277	1.16641533976659	4.39393727473472	1.11315946631407e-05	0.000133083798007468
"Cul9"	361.176788136488	5.09129056253807	0.397624099904225	12.8042806353146	1.55156972459012e-37	5.09501018228182e-35
"Rhox10"	16.8313348439391	5.06863232544077	1.25887336601121	4.0263242215545	5.66555565465975e-05	0.000561272690620283
"Htra1"	12.8522194657918	5.05549963105279	1.48324562232749	3.40840354082406	0.000653441827552361	0.00460463036992906
"Aox1"	51.2577403375442	5.04542585911993	0.935215058359133	5.39493650580467	6.85477881971747e-08	1.37253477803476e-06
"Nol3"	23.3183220388051	5.01505158988731	1.29066895819257	3.88562191571592	0.000102068253978852	0.000935066701206139
"Thnsl2"	9.78425102475282	4.98337240092719	1.58369986109477	3.1466646700861	0.0016514423982338	0.0100384057255042
"4930552P12Rik"	4.38653612729527	4.98337122838026	1.64134039796279	3.03615949169688	0.00239612580898346	0.0136078213218096
"Abcb1a"	14.8863293067107	4.98337077081655	1.62081373523967	3.07461040245915	0.00210777693558221	0.0122335505801643
"Igsf3"	15.4492397986515	4.98337039050504	1.53975181253754	3.23647639179743	0.00121015236041973	0.00781574363195908
"Cttnbp2nl"	25.2710458996842	4.98337009517739	1.44520675167244	3.44820565598	0.000564324176213331	0.00405989208953476
"Cpn1"	15.7489679507541	4.9795274164226	0.873822375650616	5.69855791655028	1.20825087754614e-08	2.83401955833321e-07
"Mpeg1"	765.228188345247	4.96475576376443	0.259342713387061	19.1436100090257	1.09419595106849e-81	2.69482226148985e-78
"Rap1gap"	120.689006263886	4.95896356791576	0.57619402990108	8.60641261549882	7.53825665754746e-18	5.62589993073631e-16
"Zfp449"	11.5601764859176	4.95630898225328	1.44679565663896	3.42571458485523	0.000613184357008705	0.00435835750048948
"Chst1"	19.2278333289738	4.94668450189942	1.48048135488456	3.34126767998719	0.000833967772685523	0.00569167412573194
"Thbs4"	15.8121232106859	4.94270772483379	1.11614433093765	4.42837685757137	9.49449012933467e-06	0.000115473317400147
"Gstt1"	623.016662709026	4.94099209015648	0.640210845760346	7.71775755265175	1.18394127435028e-14	6.52802246681868e-13
"Calml4"	6.57405587142927	4.93862525013024	1.39330522656213	3.54453938446489	0.000393299740914007	0.0029926829410331
"2610305D13Rik"	14.5245259044098	4.91145486584302	1.0774067778407	4.55858916693132	5.14983994844753e-06	6.82503900611742e-05
"Pydc3"	14.5863277491749	4.90716732543026	1.62540087036812	3.01905050925614	0.00253568252983557	0.014277136904944
"Gcm2"	15.7934305507041	4.89604694948662	1.39554103797061	3.50835039334024	0.000450894756175635	0.00336508677374109
"Wdr95"	4.69779813229143	4.89604471953498	1.58734725931971	3.08441942416134	0.00203949846969824	0.011907415601237
"Gm1673"	65.3035304190152	4.8882721730622	0.596242167923911	8.19846773012206	2.43470402691709e-16	1.59005327026986e-14
"Rasgrp3"	29.7595315382016	4.8695326096739	1.37310719374641	3.54636013258934	0.000390592023483449	0.00297667783961574
"Mrap"	46.2730226272256	4.86109950516743	0.849553785713122	5.72194437470135	1.05311790811564e-08	2.5019169337982e-07
"Car2"	779.364469217086	4.85341164306488	1.15371793222433	4.20675756829718	2.59060789602817e-05	0.000281480977055943
"Thrb"	14.4763844878946	4.80586674111073	0.96390470440694	4.98583181422237	6.16957964883222e-07	1.01523249967476e-05
"Dock1"	99.7480355798666	4.80017160815279	0.589012852568139	8.1495192969452	3.65373729640744e-16	2.34509767931873e-14
"Tanc1"	165.356596224921	4.79390598863484	0.403717521610814	11.8744065640435	1.6077087970414e-32	3.83179240223882e-30
"Fam20c"	293.119460611331	4.78781717716785	0.452376267461385	10.5837054716327	3.54648974596941e-26	5.40272979135978e-24
"Smoc1"	722.666777565384	4.78199400253646	0.169097356879091	28.2795313350504	6.17095709473755e-176	9.11882329889368e-172
"2010300C02Rik"	5.21749613207083	4.75854241933066	1.63806924358662	2.90497024955529	0.00367288009530774	0.0195794188919056
