"rowname"	"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"
"Igf1"	34.6650610695827	9.72253034173107	1.42450589118485	6.82519489873377	8.78060248792127e-12	2.04854116831836e-10
"Mertk"	40.8192443811337	9.70504216694589	1.35939586746772	7.13923177140774	9.38539684570834e-13	2.53983023954687e-11
"Dpysl3"	18.4732962370692	9.70504081513818	1.72547050052872	5.62457649213032	1.85963638473109e-08	2.48997226539907e-07
"1810011O10Rik"	18.1750865453331	9.68734056712749	1.64233381104825	5.89852105702213	3.66774165854331e-09	5.69887851243693e-08
"Pros1"	28.177377696079	9.66942155077989	1.32387598584366	7.30387260904796	2.79601116648341e-13	8.12320376254936e-12
"Coch"	214.707789296896	9.65724536838336	1.13296893313327	8.52383952106777	1.54349446413308e-17	7.24595358497597e-16
"Csf1r"	842.835116069838	9.65486741608004	0.60388654219852	15.9878830565264	1.55216522901834e-57	9.56009607856977e-55
"Asb2"	35.3671377752464	9.65127152673702	1.44777398536832	6.66628329026209	2.62362613358062e-11	5.78776435599919e-10
"Cdh5"	38.9201026549985	9.63835601650552	1.83076959166133	5.26464720651124	1.40458817064784e-07	1.58561940261257e-06
"Il2rb"	63.3038156586444	9.61427458890454	1.49675530106728	6.42341108265925	1.33253995225809e-10	2.64072717951995e-09
"Cd2"	31.4759648331344	9.61427392834987	1.73085772376782	5.55462982100056	2.7820069055873e-08	3.60174345646832e-07
"Slc14a1"	57.8944568305414	9.60969544193728	1.47485692006028	6.51567980000697	7.23611878287882e-11	1.4955940539432e-09
"Gfi1b"	27.0719661290284	9.60487909640558	1.35159033574809	7.10635378366288	1.19148759062162e-12	3.17964054079579e-11
"Timp3"	55.6233734883523	9.6000129020635	1.51678410600812	6.32918875140961	2.46453484518886e-10	4.67927343356573e-09
"Blnk"	35.8098917364151	9.59541675429162	1.53053871211689	6.26930679918588	3.62658956814369e-10	6.61637750832660e-09
"Sod3"	25.2000658197317	9.58589607053457	1.59308981665783	6.017172396874	1.77490028788672e-09	2.9261150570535e-08
"Maged1"	57.7317972509287	9.58589474381711	1.5274910842557	6.27558146991609	3.48330025173847e-10	6.40784111111118e-09
"Pgap1"	52.9019534270132	9.5763059996949	1.65276979492422	5.79409548087365	6.86903731958822e-09	9.99711121427405e-08
"Cd83"	34.1241812976404	9.50735875078418	1.72266273410943	5.51899020193249	3.40953202206929e-08	4.34602434402508e-07
"Axl"	164.592355726904	9.49009969603842	0.859408147094702	11.0425991749327	2.38045921685943e-28	2.98002528627655e-26
"F13a1"	234.622864664034	9.44935526021754	1.03485092866551	9.13112700435309	6.77898602865829e-20	4.09344419095217e-18
"C1qtnf6"	21.2785532575831	9.43495408845233	1.56530311144598	6.02755723122315	1.66456315868578e-09	2.76493457577602e-08
"Adam19"	39.1626108205255	9.43495156711294	1.53841509338414	6.13290366669396	8.62894040194112e-10	1.49122810672379e-08
"Pax5"	30.6211406615249	9.43494845010732	1.92606299708436	4.89856690273879	9.65381688646989e-07	9.2271553332007e-06
"Kbtbd11"	80.2911377093658	9.4300851723331	1.65043654703787	5.71369144076323	1.10551375273019e-08	1.55157564839902e-07
"Kdr"	18.1217690050668	9.42430080116105	1.99106637093912	4.73329314316927	2.20906084908889e-06	1.96619184706767e-05
"Rasgrp1"	34.0835570651846	9.41357675164495	1.71653275043671	5.48406475160467	4.1566251426874e-08	5.18668670559972e-07
"Dtx1"	31.2554044143276	9.40277106000727	1.64592880803163	5.71274469109758	1.11168400468917e-08	1.55474208030916e-07
"1300017J02Rik"	33.0258919274497	9.40250274859059	1.49556349517638	6.28692982873434	3.23805645993079e-10	5.9927395877421e-09
"Tm4sf1"	21.0380682415962	9.39187709792564	2.12077074921512	4.4285206693847	9.48816272363543e-06	7.32324459240793e-05
"Mmrn2"	20.0866330356417	9.35871519423909	1.7773762298092	5.26546661155909	1.39833732871023e-07	1.58078011266916e-06
"Tmem56"	16.3801236456509	9.35871068246908	2.119950506375	4.41458923419489	1.01201965574959e-05	7.75663447448094e-05
"Kcnip3"	186.329225802705	9.34875537868435	0.759701872678416	12.3058211581396	8.42749313145754e-35	1.60205603997757e-32
"Apol11a"	17.6253801528864	9.32477111285688	1.56297500188072	5.9660398289393	2.43080972397083e-09	3.90298312092835e-08
"Kcnj8"	15.370507258454	9.32475696363194	2.42970921685657	3.83780779154134	0.000124137587078445	0.000738019523487993
"Camp"	1588.054133607	9.27490557907816	1.14796692452498	8.07941882377494	6.5076163289518e-16	2.60948636023958e-14
